,index,Abstract
67,https://doi.org/10.1287/msom.1080.0228,"In the newsvendor game, the expected-profit-maximizing order quantity is higher in the demand interval when the per-unit profit margin is high and lower in the demand interval when the per-unit profit margin is low. However, laboratory experiments show a “pull-to-center” effect: average order quantities are too low when they should be high and vice versa. We replicate this pull-to-center effect in laboratory experiments and construct an adaptive learning model that incorporates memory, reinforcement, and probabilistic choice to explain individual decisions. The intuition underlying the model's prediction is that the most recent demand observation is more likely to have been greater than the optimal order quantity if the optimal order quantity is low, in which case a recency bias tends to pull the order quantity upward. A countervailing downward pull exists if the optimal order quantity is high. The recency effect may be augmented by a reinforcement bias, which causes subjects to focus more on the profitability of decisions they actually make and less on counterfactual payoffs that would have resulted from other order quantities. The predictions of this model track the observed data patterns across treatments. A pull-to-center pattern is also observed in designs involving doubled payoffs and reduced order frequency."
68,https://doi.org/10.1287/msom.1070.0188,"Asupplier stocking goods for delivery to a retailer may face a (finite-horizon) service-level agreement (SLA). In this context, the SLA is a commitment by a supplier to achieve a minimum fill rate over a specified time horizon. This kind of SLA is an important, but understudied coordination mechanism. We focus on the impact of two contract parameters: the length of the review period and the magnitude of the bonus for meeting or exceeding the service-level target. For a supplier following a base stock (order-up-to) inventory policy, increasing the bonus increases optimal supplier stocking levels, whereas lengthening the review period may increase or decrease optimal stocking levels. We investigate these mechanisms in a controlled laboratory setting and find that longer review periods are generally more effective than shorter review periods in inducing higher stocking levels. As in several earlier laboratory studies, the explanation lies in the improved feedback reliability that longer review periods provide. The primary managerial implication of our findings is that, in practice, longer review periods may be more effective than shorter ones at inducing service improvements."
69,https://doi.org/10.1287/msom.1080.0229,"We study a problem of selling a fixed number of goods over a finite and known horizon. After presenting a procedure for computing optimal decision policies and some numerical results of a simple heuristic policy for the problem, we describe results from three experiments involving financially motivated subjects. The experiments reveal that decision makers employ decision policies of the same form of the optimal policy. However, they show systematic biases to demand too much when they have many units to sell and too little when they have few to sell, resulting in significant revenue losses."
70,https://doi.org/10.1287/msom.1070.0189,"Fair process research has shown that people care not only about outcomes, but also about the process that produces these outcomes. For a decision process to be seen as fair, the people affected must have the opportunity to give input and possibly to influence the decision, and the decision process and rationale must be transparent and clear. Existing research has shown empirically that fair process enhances both employee motivation and performance in execution. However, work to date has not addressed why fair process is so often violated in practice. This paper breaks new ground by analytically examining the subtle trade-offs involved. We develop a model of fair process in a principal-agent (i.e., manager-employee) context, rooted in psychological preferences for autonomy and fairness. We show that indeed fair process will not always be used, and why the hoped-for benefits may be insufficient to convince management to use fair process."
71,https://doi.org/10.1287/msom.1070.0177,"We study a manufacturer's problem of managing his direct online sales channel together with an independently owned bricks-and-mortar retail channel, when the channels compete in service. We incorporate a detailed consumer channel choice model in which the demand faced in each channel depends on the service levels of both channels as well as the consumers' valuation of the product and shopping experience. The direct channel's service is measured by the delivery lead time for the product; the retail channel's service is measured by product availability. We identify optimal dual channel strategies that depend on the channel environment described by factors such as the cost of managing a direct channel, retailer inconvenience, and some product characteristics. We also determine when the manufacturer should establish a direct channel or a retail channel if he is already selling through one of these channels. Finally, we conduct a sequence of controlled experiments with human subjects to investigate whether our model makes reasonable predictions of human behavior. We determine that the model accurately predicts the direction of changes in the subjects' decisions, as well as their channel strategies in response to the changes in the channel environment. These observations suggest that the model can be used in designing channel strategies for an actual dual channel environment.1"
72,https://doi.org/10.1287/msom.1070.0205,"Human beings are critical to the functioning of the vast majority of operating systems, influencing both the way these systems work and how they perform. Yet most formal analytical models of operations assume that the people who participate in operating systems are fully rational or at least can be induced to behave rationally. Many other disciplines, including economics, finance, and marketing, have successfully incorporated departures from this rationality assumption into their models and theories. In this paper, we argue that operations management scholars should do the same. We explore the theoretical and practical implications of incorporating behavioral and cognitive factors into models of operations management and suggest fruitful avenues for research in behavioral operations."
73,https://doi.org/10.1287/msom.1070.0183,"We study the optimal pricing of a finite quantity of a fashion-like seasonal good in the presence of forward-looking (strategic) customers. We distinguish between two classes of pricing strategies: contingent and announced fixed-discount. In both cases, the seller acts as a Stackelberg leader announcing his pricing strategy, while consumers act as followers taking the seller's strategy as given and determining their purchasing behavior. In each case, we identify a subgame-perfect Nash equilibrium and show that given the seller's strategy, the equilibrium in the consumer subgame is unique and consists of symmetric threshold purchasing policies. For both cases, we develop a benchmark model in which customers are nonstrategic (myopic). We conduct a comprehensive numerical study to explore the impact of strategic consumer behavior on pricing policies and expected revenue performance. We show that strategic customer behavior suppresses the benefits of price segmentation, particularly under medium-to-high values of heterogeneity and modest rates of decline in valuations. However, when the level of consumer heterogeneity is small, the rate of decline is medium-to-high, and the seller can optimally choose the time of discount in advance, segmentation can be used quite effectively even with strategic consumers. We find that the seller cannot avoid the adverse impact of strategic consumer behavior even under low levels of initial inventory. We argue that while the seller expects customers to be more concerned about product availability at discount time, he cannot use high-price “betting” strategies as he would in the case of low inventory and myopic customers. Under certain qualifications, announced fixed-discount strategies perform essentially the same as contingent pricing policies in the case of myopic consumers. However, under strategic consumer behavior, announced pricing policies can be advantageous to the seller, compared to contingent pricing schemes. Interestingly, those cases that announced discount strategies offer a significant advantage compared to contingent pricing policies. They appear to offer only a minimal advantage in comparison to fixed-pricing policies. Finally, when the seller incorrectly assumes that strategic customers are myopic in their purchasing decisions, it can be quite costly, reaching potential revenue losses of about 20%."
74,https://doi.org/10.1287/msom.1070.0180,"This paper studies a rental firm that offers reusable products to price- and quality-of-service–sensitive customers—Netflix or Blockbuster can be thought of as the canonical example. Customers' perception of quality is determined by their likelihood of obtaining the product or service immediately upon request. We study the alternatives of offering either a subscription option that limits the number of concurrent rentals in return for a flat fee per-unit time, or a pay-per-use option with no such restriction. Customers are assumed to desire a nominal usage rate of the product, which they meet by adjusting their request rate in either option. Thus, they have a higher request rate in the subscription option. We propose a Markov chain model for customer behavior under the subscription option equivalent to the standard Poisson model under the pay-per-use option. In a large market setting, assuming exponential demand, we show that using the subscription option is more profitable for the firm. Further, via a numerical study, we show that this assumption is not essential for the result to hold. However, we show that the subscription option does not necessarily dominate the pay-per-use option in quality of service. The firm manages the trade-off between price and quality of service better in the subscription option. Moreover, we show that social welfare and the consumer surplus can also be higher in the subscription option, indicating that both the firm and the consumers can benefit from the subscription option."
75,https://doi.org/10.1287/msom.1070.0210,"We consider a revenue management, network capacity control problem in a setting where heterogeneous customers choose among the various products offered by a firm (e.g., different flight times, fare classes, and/or routings). Customers may therefore substitute if their preferred products are not offered. These individual customer choice decisions are modeled as a very general stochastic sequence of customers, each of whom has an ordered list of preferences. Minimal assumptions are made about the statistical properties of this demand sequence. We assume that the firm controls the availability of products using a virtual nesting control strategy and would like to optimize the protection levels for its virtual classes accounting for the (potentially quite complex) choice behavior of its customers."
76,https://doi.org/10.1287/msom.1060.0190,"We investigate learning by doing in the newsvendor inventory problem. An earlier study observed that decision makers tend to anchor their orders around average demand and fail to adjust sufficiently toward the expected profit-maximizing order. Principles of behavioral theory suggest some relatively simple interventions into the decision maker's experience and feedback that might improve performance, and these guide our investigation. The results imply that the institutional organization of experience and feedback may have a significant influence on whether inventory is stocked optimally."
77,https://doi.org/10.1287/msom.1070.0169,"Gallego et al. [Gallego, G., G. Iyengar, R. Phillips, A. Dubey. 2004. Managing flexible products on a network. CORC Technical Report TR-2004-01, Department of Industrial Engineering and Operations Research, Columbia University, New York.] recently proposed a choice-based deterministic linear programming model (CDLP) for network revenue management (RM) that parallels the widely used deterministic linear programming (DLP) model. While they focused on analyzing “flexible products”—a situation in which the provider has the flexibility of using a collection of products (e.g., different flight times and/or itineraries) to serve the same market demand (e.g., an origin-destination connection)—their approach has broader implications for understanding choice-based RM on a network. In this paper, we explore the implications in detail. Specifically, we characterize optimal offer sets (sets of available network products) by extending to the network case a notion of “efficiency” developed by Talluri and van Ryzin [Talluri, K. T., G. J. van Ryzin. 2004. Revenue management under a general discrete choice model of consumer behavior. Management Sci.50 15–33.] for the single-leg, choice-based RM problem. We show that, asymptotically, as demand and capacity are scaled up, only these efficient sets are used in an optimal policy. This analysis suggests that efficiency is a potentially useful approach for identifying “good” offer sets on networks, as it is in the case of single-leg problems. Second, we propose a practical decomposition heuristic for converting the static CDLP solution into a dynamic control policy. The heuristic is quite similar to the familiar displacement-adjusted virtual nesting (DAVN) approximation used in traditional network RM, and it significantly improves on the performance of the static LP solution. We illustrate the heuristic on several numerical examples."
78,https://doi.org/10.1287/msom.1060.0148,"This paper is concerned with the problem of determining the optimal size and composition of a permanent workforce needed to run a facility when demand is specified by a workstation group (WSG) for up to 24 hours a day, 7 days a week. For full-time employees, a solution is characterized by a bid job, which consists of a five-day-a-week schedule, a lunch break for all shifts, and a set of WSG task assignments for each of the half-hour periods in a shift. In contrast, each part-time employee may be given anywhere from one to six shifts during the week, and each shift may vary from four to eight hours in length. To facilitate supervision, all employees must be assigned to a home WSG, but when idle time exists in their schedules, they can be redeployed to other WSGs for a portion of the day."
79,https://doi.org/10.1287/msom.1060.0147,"Aservice encounter is an experience that extends over time. Therefore, its effective management must include the control of the timing of the delivery of each of the service's elements and the enhancement of the customer's experience between and during the delivery of the various elements. This paper provides a conceptual framework that links the duration of a service encounter to behaviors that have been shown to affect profitability. Analysis of the framework reveals a wide gap between the behavioral assumptions typically made in operations research (OR) and operations management (OM) models and the state of the art in the marketing and psychology literature. The central motivations behind this paper are (1) to help the OR and OM community bridge this gap by bringing to its attention recent findings from the behavioral literature that have implications for the design of queueing systems for service firms and (2) to identify opportunities for further research."
80,https://doi.org/10.1287/msom.1070.0157,"We analyze the optimal design of a markdown pricing mechanism with preannounced prices. In the presence of limited supply, buyers who choose to purchase at a lower price may face a scarcity in supply. Our focus is on the structure of the optimal markdown mechanisms in the presence of rational or strategic buyers who demand multiple units. We first examine a complete information setting where the set of customer valuations is known but the seller does not know the valuation of each individual customer (i.e., cannot exercise perfect price discrimination). We then generalize our analysis to an incomplete valuation information setting where customer valuations are drawn from known distributions. For both settings, we compare the seller's profit resulting from the optimal markdown mechanism and the optimal single price. We provide a number of managerial insights into designing profitable markdown mechanisms."
81,https://doi.org/10.1287/msom.1060.0130,"Recent operations management papers model customers as solving multiarmed bandit problems, positing that consumers use a particular heuristic when choosing among suppliers. These papers then analyze the resulting competition among suppliers and mathematically characterize the equilibrium actions. There remains a question, however, as to whether the original customer models on which the analyses are built are reasonable representations of actual consumer choice. In this paper, we empirically investigate how well these choice rules match actual performance as people solve two-armed Bernoulli bandit problems. We find that some of the most analytically tractable models perform best in tests of model fit. We also find that the expected number of consecutive trials of a given supplier is increasing in its expected quality level, with increasing differences, a result consistent with the models' predictions as well as with loyalty effects described in the popular management literature."
82,https://doi.org/10.1287/msom.1060.0156,"This paper investigates the conditions under which frontline employees take initiative to improve their work systems to prevent operational failures. Drawing on the system improvement and team learning literatures, we develop a framework of frontline system improvement and test it using survey data from 37 workgroups. We find that psychological safety—the belief that one can talk about errors without risk of punishment—and problem-solving efficacy—the belief that the organization will support employees' system improvement efforts—were positively correlated with frontline system improvement (FLSI). Surprisingly, felt responsibility was negatively associated with FLSI. These findings suggest that rather than relying on hiring motivated individuals, managers need to support employees' efforts to improve their work systems by creating a work environment where it is safe to talk about operational failures and responding to employee communication about operational failures. Doing this may result in higher levels of FLSI efforts and ultimately improve work processes."
83,https://doi.org/10.1287/msom.1060.0150,"Store managers perform multiple tasks within a store, and the way in which they are evaluated and rewarded for these tasks affects their behavior. Using empirical data from multiple stores of a consumer electronics retailer, Tweeter Home Entertainment Group, we highlight the extent to which store manager incentive design impacts store manager behavior and, consequently, retail performance. More specifically, we describe the shift in store manager behavior resulting from a change in incentives, which, in part, altered the importance of sales relative to inventory shrinkage in the store manager compensation plan. Store managers, following this change, directed less attention to the prevention of inventory shrinkage and more toward sales-generating activities and made different process choices within the store. We observed increases in the level of inventory shrinkage and sales within these stores. Controlling for alternative drivers of sales and inventory shrinkage, we find this change in incentive design to be associated with a profit improvement of 4.2% of sales. This work indicates that altering how store managers are compensated impacts retail performance. Moreover, our findings underscore the importance of balancing the rewards given for different types of activities in contexts where agents face multiple competing tasks."
84,https://doi.org/10.1287/msom.1060.0135,"Innovations in technology and service design have increasingly enabled firms to incorporate self-service technology to augment or substitute for “traditional” employee-provided service channels. Although it is clear that self-service can reduce cost, less is known about how customers utilize self-service channels in a multichannel service delivery system and the resulting impact on firm performance. An important aspect of service operations is that customers are coproducers of the service. Thus, the performance of the delivery system and customers' use of service channels can be affected by customers' own efficiency or productivity in service coproduction (customer efficiency). In this paper, we utilize prior theoretical frameworks in service operations and economics to hypothesize relationships among customer characteristics (especially coproduction efficiency), channel utilization, and firm performance. We then test these hypotheses using panel data from a large retail bank. Overall, we find that higher customer efficiency in self-service channels is associated with greater profitability and has a complex relationship with customer retention and product utilization."
85,https://doi.org/10.1287/msom.1060.0131,"Managers have long been challenged by an abundance of internal and external demands and uncertainties in their operating environments. Anecdotal evidence and a growing number of research studies have advocated process flexibility and product innovation as organization-level operating capabilities critical for responding to such demands and uncertainties, and have highlighted the need for more efficient and effective management of the firm's knowledge-based resources. Leveraging arguments from the resource-based and knowledge-based views of the firm, we introduce a second-order latent construct called operational intellectual capital, which represents the organization's operating know-how embedded in a system of complementary (i.e., covarying) knowledge-based resources. We argue that operational intellectual capital influences organization-level operating capabilities such as process flexibility and product innovation, which, in turn, influence business performance. We empirically examine these relationships using structural equation modeling on a cross-section of U.S. manufacturing survey data. Statistical results from the estimation of a coalignment model and comparisons with several other models support our operational intellectual capacity conceptualization and its impact on operating capabilities and business performance, respectively. Our research thus suggests the importance of possessing and leveraging a system of complementary knowledge-based operating resources, and addresses the need for the reformulation of operations strategy theory in terms of the emergent knowledge-based view of the firm."
86,https://doi.org/10.1287/msom.1060.0145,"The newsvendor model is designed to decide how much of a product to order when the product is to be sold over a short selling season with stochastic demand and there are no additional opportunities to replenish inventory. There are many practical situations that reasonably conform to those assumptions, but the traditional newsvendor model also assumes a fixed salvage value: all inventory left over at the end of the season is sold off at a fixed per-unit price. The fixed salvage value assumption is questionable when a clearance price is rationally chosen in response to the events observed during the selling season: a deep discount should be taken if there is plenty of inventory remaining at the end of the season, whereas a shallow discount is appropriate for a product with higher than expected demand. This paper solves for the optimal order quantity in the newsvendor model, assuming rational clearance pricing. We then study the performance of the traditional newsvendor model. The key to effective implementation of the traditional newsvendor model is choosing an appropriate fixed salvage value. (We show that an optimal order quantity cannot be generally achieved by merely enhancing the traditional newsvendor model to include a nonlinear salvage value function.) We demonstrate that several intuitive methods for estimating the salvage value can lead to an excessively large order quantity and a substantial profit loss. Even though the traditional model can result in poor performance, the model seems as if it is working correctly: the order quantity chosen is optimal given the salvage value inputted to the model, and the observed salvage value given the chosen order quantity equals the inputted one. We discuss how to estimate a salvage value that leads the traditional newsvendor model to the optimal or near-optimal order quantity. Our results highlight the importance of understanding how a model can interact with its own inputs: when inputs to a model are influenced by the decisions of the model, care is needed to appreciate how that interaction influences the decisions recommended by the model and how the model’s inputs should be estimated."
87,https://doi.org/10.1287/msom.1060.0106,"Amathematical model is developed to help analyze the benefit in contact-center performance obtained from increasing employee (agent) retention, which is in turn obtained by increasing agent job satisfaction. The contact-center performance may be restricted to a traditional productivity measure such as the number of calls answered per hour, or it may include a broader measure of the quality of service, e.g., revenue earned per hour or the number of problems successfully resolved per hour. The analysis is based on an idealized model of a contact center in which the number of employed agents is constant over time, assuming that a new agent is immediately hired to replace each departing agent. The agent employment periods are assumed to be independent and identically distributed random variables with a general agent-retention probability distribution, which depends on management policy and actions. The steady-state staff-experience distribution is obtained from the agent-retention distribution by applying renewal theory. An increasing real-valued function specifies the average performance as a function of agent experience. Convenient closed-form expressions for the overall performance as a function of model elements are derived when either the agent-retention distribution or the performance function has exponential structure. Management actions may cause the agent-retention distribution to change. The model describes the consequences of such changes on the long-run average staff experience and the long-run average performance."
88,https://doi.org/10.1287/msom.1050.0088,"Consumers often know what kind of product they wish to purchase, but do not know which specific variant best fits their needs. As a result, a consumer may find an acceptable product in one retailer but nevertheless purchase nothing, opting to search other retailers for an even better product. We study several models of retail assortment planning, some of which explicitly account for consumer search and one that does not, which we call the “no-search” model. Even though the no-search model never includes an unprofitable variant in the assortment, in the presence of consumer search, it may indeed be optimal to include an unprofitable variant. Furthermore, we find that the no-search model can lead to an assortment with an expected total profit that is significantly less than optimal. In the extreme, the no-search model may recommend closing down a category (i.e., carry no variants) even if a profitable assortment exists (a 100% profit loss). We conclude that failing to incorporate consumer search into an assortment planning process may cause a retailer to underestimate the substantial value a broad assortment has in preventing consumer search. We discuss how the insights from our stylized models may apply to actual assortment planning processes."
89,https://doi.org/10.1287/msom.1030.0030,"We consider a simple game in which strategic agents select arrival times to a service facility. Agents find congestion costly and, hence, try to arrive when the system is underutilized. Working in discrete time, we characterize pure-strategy Nash equilibria for the case of ample service capacity. In this case, agents try to spread themselves out as much as possible and their self-interested actions will lead to a socially optimal outcome if all agents have the same well-behaved delay cost function. For even modest sized problems, the set of possible pure-strategy Nash equilibria is quite large, making implementation potentially cumbersome. We consequently examine mixed-strategy Nash equilibria and show that there is a unique symmetric Nash equilibrium. Not only is this equilibrium independent of the number of agents and their individual delay cost functions, the arrival pattern it generates approaches a discrete-time Poisson process as the number of agents and arrival points gets large. Our results extend to the case of time varying preferences. With an appropriate initialization, the results also extend to a system with limited capacity. Our model lends support to the traditional literature on managing service systems. This work has generally ignored customers strategically choosing arrival times. Rather it is commonly assumed that customers seek service according to some well-behaved process (e.g., that interarrival times follow a renewal process). We show that assuming Poisson arrivals is an acceptable assumption even with strategic customers if the population is large and the horizon is long."
90,https://doi.org/10.1287/msom.5.3.179.16032,"Operations management (OM) and human resources management (HRM) historically have been very separate fields. In practice, operations managers and human resource managers interact primarily on administrative issues regarding payroll and other matters. In academia, the two subjects are studied by separate communities of scholars publishing in disjoint sets of journals, drawing on mostly separate disciplinary foundations. Yet, operations and human resources are intimately related at a fundamental level. Operations are the context that often explains or moderates the effects of human resource activities such as pay, training, communications, and staffing. Human responses to OM systems often explain variations or anomalies that would otherwise be treated as randomness or error variance in traditional operations research models. In this paper, we probe the interface between operations and human resources by examining how human considerations affect classical OM results and how operational considerations affect classical HRM results. We then propose a unifying framework for identifying new research opportunities at the intersection of the two fields."
91,https://doi.org/10.1287/msom.4.3.208.7753,"The most common model to support workforce management of telephone call centers is the M/M/N/B model, in particular its special cases M/M/N (Erlang C, which models out busy signals) and M/M/N/N (Erlang B, disallowing waiting). All of these models lack a central prevalent feature, namely, that impatient customers might decide to leave (abandon) before their service begins."
92,https://doi.org/10.1287/msom.4.3.228.7755,"Increasing product variety through the use of alternate package sizes is a commonly observed mechanism in the grocery industry. Under such a scheme, however, the response to pricing decisions for each of the different package sizes is affected by how customers make demand choices. We build a demand model in which customers react smart to retail promotions through stockpiling and package size switching. The demand model combines a customer choice model with a model in which customers differ in their stockpiling and reservation price levels. We utilize data from the German grocery industry for an empirical fitting of the model. We then develop a store-level inventory model for each SKU and optimize price promotions to maximize expected profit. We show the benefit of capturing the smart customer response to price promotions by demonstrating its impact on the reduced inventory costs. We use the model to generate a number of managerial implications of the model for the German grocery environment."
93,https://doi.org/10.1287/msom.3.1.25.9996,"The study examines the sustainability of manufacturing quality improvements following the implementation of work teams on production lines. We posit that the impact on manufacturing quality, measured as the defect rate trajectory, is monotonically nonincreasing over time and may, more specifically, assume the shape of an inverted S-curve. Employing a longitudinal research design, we investigate four work teams over a 28-month period in a field setting. Each team corresponds to one of the four interconnected production lines in an electromechanical assembly plant operated by a Fortune 500 firm. Results of our empirical analysis support the sustainability of quality improvements associated with work team implementation and partially support the S-shaped trajectory as the particular form of sustainability. However, variations in the manufacturing quality trajectories reflect the characteristics of the work team and the production line on which each the team is instituted. From the standpoint of practice, this study highlights the importance of work-team design and implementation decisions, especially the need to be proactive in identifying and resolving initial implementation difficulties."
94,https://doi.org/10.1287/msom.2.4.410.12339,"We consider a single-period inventory model in which a risk-averse retailer faces uncertain customer demand and makes a purchasing-order-quantity and a selling-price decision with the objective of maximizing expected utility. This problem is similar to the classic newsvendor problem, except: (a) the distribution of demand is a function of the selling price, which is determined by the retailer; and (b) the objective of the retailer is to maximize his/her expected utility. We consider two different ways in which price affects the distribution of demand. In the first model, we assume that a change in price affects the scale of the distribution. In the second model, a change in price only affects the location of the distribution. We present methodology by which this problem with two decision variables can be simplified by reducing it to a problem in a single variable. We show that in comparison to a risk-neutral retailer, a risk-averse retailer in the first model will charge a higher price and order less; where as, in the second model a risk-averse retailer will charge a lower price. The implications of these findings for supply-chain strategy and channel design are discussed. Our research provides a better understanding of retailers' pricing behavior that could lead to improved price contracts and channel-management policies."
95,https://doi.org/10.1287/msom.2.3.221.12348,"In a firm that makes schedule, orders are always processed within a fixed time frame. In a congested facility, such a situation would be impossible using conventional queuing logic. We propose a conceptual model of a firm in which workers make schedule by rushing jobs, if necessary, with potential quality consequences. Hence, time and quality are substitutes, a feature that we recognize explicitly in our definition of the firm's capacity. Production yields are not exogenous parameters but endogenously determined by workers responding to schedule pressures. The plant manager can authorize overtime to relieve this pressure or live with the quality consequences of rushing. The model reveals the close relationships among the firm's workforce policies, the integrity of the inspection system, and the cost performance of the firmas its volume and/or product line expands. We consider pure congestion (driven by volume) and pure complexity (driven by product line breadth) effects in the context of our plant performance model. We consider two root causes of complexity costs: time and quality. The time effects of complexity will only have cost consequences in congested facilities, but quality effects are always present. Also in contrast to time effects, quality effects of complexity can be present in nonbottleneck workstations. Hence, the quality consequences of complexity can be as, or more important than the time consequences."
96,https://doi.org/10.1287/msom.2.2.144.12353,"We investigate a simple dynamic model of firm behavior in which firms compete by investing in capacity that is used to provide a good or service to their customers. There is a fixed total market of customers whose demands for the good or service are random and who divide their patronage between the firms in each period. Periodically, the market shares of the two firms can change based on the realized level of customer service provided in the prior period. We assume that the expected level of customer service can be expressed as a function of the (per customer) capacity of the firms' service delivery systems, and that service declines as the capacity decreases. The firms differ in their customers' willingness to defect when confronted by service failure. The primary issue we address is the firms' capacity decisions in response to customer service concerns and competitive pressure. We provide conditions under which the firms' optimal (i.e., equilibrium) capacity levels in a period are proportional to the size of their respective customer bases in that period. Further, we develop expressions for the value of a firm's customers and the implicit cost of service failure. Results for both single-period and finite-horizon problems are investigated and applied to two examples: (1) competition between Internet service providers who operate systems that we approximate by simple loss-type queueing models, and (2) competition between make-to-stock producers who operate systems that we approximate by newsvendor inventory models. For both examples, solutions are derived and interpreted."
97,https://doi.org/10.1287/msom.2.1.32.23268,"Does cross-training workers allow a firm to achieve economies of scale when there is variability in the content of work, or does it create a workforce that performs many tasks with consistent mediocrity? To address this question we integrate a model of a stochastic service system with models for tenure- and experience-based service quality. When examined in isolation, the service system model confirms a well-known “rule of thumb” from the queueing literature: Flexible or cross-trained servers provide more throughput with fewer workers than specialized servers. However, in the integrated model these economies of scale are tempered by a loss in quality. Given multiple tasks, flexible workers may not gain sufficient experience to provide high-quality service to any one customer, and what is gained in efficiency is lost in quality."
